elapsed_s,blackout_elapsed_s,reference_relative_x_m,reference_relative_y_m,reference_speed_mps,raw_relative_x_m,raw_relative_y_m,raw_position_error_m,raw_speed_mps,phase4_v4_relative_x_m,phase4_v4_relative_y_m,phase4_v4_position_error_m,phase4_v4_speed_mps,phase4_v5_relative_x_m,phase4_v5_relative_y_m,phase4_v5_position_error_m,phase4_v5_speed_mps,ekf_relative_x_m,ekf_relative_y_m,ekf_position_error_m,ekf_speed_mps,hybrid_relative_x_m,hybrid_relative_y_m,hybrid_position_error_m,hybrid_speed_mps,ml_speed_measurement_mps,ml_predicted_residual_mps,ml_update_attempted,ml_update_accepted,ml_update_rejected_innovation,ml_update_skipped_ood,ml_normalized_innovation_squared,stationary_update_attempted,stationary_update_accepted,horizontal_position_sigma_m
4555.1,0.0,0.0,0.0,10.536111111111111,0.0,0.0,0.0,13.722586785840706,0.0,0.0,0.0,13.750857925584473,0.0,0.0,0.0,13.750857925584473,0.0,0.0,0.0,13.79174858998558,0.0,0.0,0.0,13.79174858998558,13.79174858998558,0.0,False,False,False,False,0.0,False,False,4.262983118296336
4555.199,0.09899999999925058,-1.01770755126185,-0.15567311256597982,10.35388888888889,-1.3486470128794565,-0.17441138577337897,0.3314695312371053,13.749792118058618,-1.155642283068751,-0.7268445335667093,0.5875906588830648,13.829246372336373,-1.1556368641582626,-0.7268532110698349,0.5875978218841099,13.829247130739056,-1.1593210426366294,-0.7284276407881451,0.5900018055382118,13.86829286319324,-1.1593210426366294,-0.7284276407881451,0.5900018055382118,13.86829286319324,13.86829286319324,0.0,False,False,False,False,0.0,False,False,4.32223033527714
4555.299,0.19899999999961437,-2.0218456685139046,-0.30022671618857544,10.188888888888888,-2.7170213549010045,-0.3438465168008118,0.6965428356886795,13.826799763733012,-2.328282838683893,-1.4691228981658857,1.2083964678460972,13.927370591371366,-2.3283529758973724,-1.469013168672924,1.2083081150891986,13.927372558997002,-2.3379490168526447,-1.4704681262106938,1.2121824468954823,13.986961460517866,-2.3379490168526447,-1.4704681262106938,1.2121824468954823,13.986961460517866,13.986961460517866,0.0,False,False,False,False,0.0,False,False,4.420669180454551
4555.4,0.2999999999992724,-3.005629634743741,-0.44478032060125905,10.03111111111111,-4.111140305610441,-0.5096543001685192,1.1074125142082483,13.97413824019299,-3.5206189060534507,-2.227748528284718,1.8558527902756918,14.057095576671319,-3.5210788629605227,-2.2270212549760435,1.85528182630844,14.057047798634276,-3.535703791727715,-2.2327206989234085,1.864861766549205,14.126589053781814,-3.535703791727715,-2.2327206989234085,1.864861766549205,14.126589053781814,14.126589053781814,0.0,False,False,False,False,0.0,False,False,4.557867831353121
4555.5,0.3999999999996362,-3.982628883961155,-0.5670949094974365,9.860000000000001,-5.506632043494301,-0.6683907082315224,1.5273658596119624,14.115808869742768,-4.710771683527952,-2.9899785521314586,2.529932228796748,14.209330220627882,-4.712052562684401,-2.987961472916562,2.528369795137349,14.209286038218366,-4.734645922097346,-2.995371667306246,2.5420577566533753,14.292409743050248,-4.734645922097346,-2.995371667306246,2.5420577566533753,14.292409743050248,14.292409743050248,0.0,False,False,False,False,0.0,False,False,4.7290018227453965
4555.6,0.5,-4.9392739821563225,-0.7005290057568221,9.653055555555556,-6.9132741742578085,-0.8190380244551032,1.9775543345075335,14.178088660008415,-5.910894137018896,-3.7636860289557914,3.2135613692768246,14.348801147858643,-5.913073813659897,-3.760267838945059,3.2109636932168044,14.34878954582292,-5.940605411319478,-3.7729280043042746,3.231454817463075,14.405549395785505,-5.940605411319478,-3.7729280043042746,3.231454817463075,14.405549395785505,14.405549395785505,0.0,False,False,False,False,0.0,False,False,4.932446053940789
4555.699,0.5989999999992506,-5.875564929329272,-0.8228435938629133,9.463888888888889,-8.312292727144046,-0.9593369369266409,2.4405476420967385,14.226822056749516,-7.106878060602491,-4.541264038660337,3.9169864221788324,14.470326553253983,-7.109735291724994,-4.536799004361877,3.91364807750908,14.4703100972723,-7.144718209673861,-4.549123208629469,3.936484448900341,14.536033022985059,-7.144718209673861,-4.549123208629469,3.936484448900341,14.536033022985059,14.536033022985059,0.0,False,False,False,False,0.0,False,False,5.162620419665642
4555.8,0.6999999999998181,-6.791501725480018,-0.9451581819690009,9.28,-9.747376472692423,-1.0937547540978603,2.9596074845250087,14.315220969233696,-8.33388768224724,-5.347227888503174,4.664458397372476,14.599707303441752,-8.337298338673953,-5.341917045000358,4.660576752828627,14.599696955358823,-8.377774460620524,-5.35760915605527,4.688921495287056,14.66149656110849,-8.377774460620524,-5.35760915605527,4.688921495287056,14.66149656110849,14.66149656110849,0.0,False,False,False,False,0.0,False,False,5.42401493538926
4555.899,0.7989999999999782,-7.6870843705934675,-1.0674727700750921,9.06,-11.163921872695818,-1.2171232624885873,3.480056649812602,14.41032679595633,-9.544216563556233,-6.149273141964675,5.410511528670445,14.732864137233236,-9.548219912999855,-6.14306684389238,5.406059628729366,14.73285932854801,-9.596218221005751,-6.159367798697392,5.438031541035646,14.804534081772815,-9.596218221005751,-6.159367798697392,5.438031541035646,14.804534081772815,14.804534081772815,0.0,False,False,False,False,0.0,False,False,5.703657622461768
4555.999,0.8989999999994325,-8.562312864684671,-1.1786678500278818,8.90611111111111,-12.606216656349735,-1.3332566715206176,4.04685749439903,14.529089419437891,-10.77617589259249,-6.970636049102745,6.200651991962756,14.880384008924318,-10.780863494535197,-6.963402054713383,6.1955723477390325,14.880383380856209,-10.833939748498853,-6.985291350301256,6.235155585323781,14.955199067151517,-10.833939748498853,-6.985291350301256,6.235155585323781,14.955199067151517,14.955199067151517,0.0,False,False,False,False,0.0,False,False,6.007366128039009
