elapsed_s,blackout_elapsed_s,reference_relative_x_m,reference_relative_y_m,reference_speed_mps,raw_relative_x_m,raw_relative_y_m,raw_position_error_m,raw_speed_mps,phase4_v4_relative_x_m,phase4_v4_relative_y_m,phase4_v4_position_error_m,phase4_v4_speed_mps,phase4_v5_relative_x_m,phase4_v5_relative_y_m,phase4_v5_position_error_m,phase4_v5_speed_mps,ekf_relative_x_m,ekf_relative_y_m,ekf_position_error_m,ekf_speed_mps,hybrid_relative_x_m,hybrid_relative_y_m,hybrid_position_error_m,hybrid_speed_mps,ml_speed_measurement_mps,ml_predicted_residual_mps,ml_update_attempted,ml_update_accepted,ml_update_rejected_innovation,ml_update_skipped_ood,ml_normalized_innovation_squared,stationary_update_attempted,stationary_update_accepted,horizontal_position_sigma_m
3000.099,0.0,0.0,0.0,17.008888888888887,0.0,0.0,0.0,16.000737333077996,0.0,0.0,0.0,16.01556109537222,0.0,0.0,0.0,16.015561486491677,0.0,0.0,0.0,15.971125738398372,0.0,0.0,0.0,15.971125738398372,15.971125738398372,0.0,False,False,False,False,0.0,False,False,4.2679993784229024
3000.2,0.10099999999965803,0.10174094029551473,-1.6901652195489305,16.988888888888887,0.08030727388714934,-1.6084410530456374,0.08448811423131102,15.889258878854674,0.6017586011868566,-1.4980298840742052,0.5356618787455705,15.95228949354677,0.6018698872761291,-1.4979862085373643,0.5357814254724793,15.952302981960695,0.6025241020759834,-1.4943366090007393,0.5377105353552952,15.934511492797396,0.6025241020759834,-1.4943366090007393,0.5377105353552952,15.934511492797396,15.934511492797396,0.0,False,False,False,False,0.0,False,False,4.343897102926529
3000.3,0.20100000000002183,0.17635096316282617,-3.413688963557746,17.13111111111111,0.1579827351313516,-3.1920040243208705,0.22244460902767113,15.820080746692362,1.1904970438210762,-2.9784253144107042,1.103606232849058,15.911140492219051,1.1911248829185817,-2.9781790517999767,1.104280304748627,15.911172100106484,1.193709459279225,-2.971596355739849,1.1092629009876107,15.888728354137111,1.193709459279225,-2.971596355739849,1.1092629009876107,15.888728354137111,15.888728354137111,0.0,False,False,False,False,0.0,False,False,4.466079422763872
3000.399,0.29999999999972715,0.2577437154173108,-5.114973690469881,17.068055555555556,0.23583443811470373,-4.755457256994306,0.360183401020814,15.803986809745293,1.7674312992344694,-4.442114482170084,1.6528448550682304,15.872493522036585,1.7687183343835846,-4.4416112700738255,1.6542252713466539,15.87252055611448,1.7712474913469927,-4.43302502632933,1.6600444753910926,15.856893176506109,1.7712474913469927,-4.43302502632933,1.6600444753910926,15.856893176506109,15.856893176506109,0.0,False,False,False,False,0.0,False,False,4.629318658118539
3000.5,0.40099999999983993,0.3323537382846222,-6.838497434478683,17.128055555555555,0.31935299804467426,-6.349783370340803,0.4888869559856862,15.810148627592755,2.3512557550291144,-5.933015541317768,2.212659669279768,15.833201373974939,2.352934670107402,-5.932360354086973,2.214459688164728,15.833209201527023,2.3563740968524627,-5.921367109367567,2.2221130585853435,15.811019614860617,2.3563740968524627,-5.921367109367567,2.2221130585853435,15.811019614860617,15.811019614860617,0.0,False,False,False,False,0.0,False,False,4.834607151400473
3000.6,0.500999999999749,0.40018103182500653,-8.550901670334198,17.086944444444445,0.4069311977652308,-7.929316642756953,0.6216216785541074,15.829078560584202,2.9275173172508793,-7.405693220933419,2.7746947746029984,15.795013464836133,2.9294072774800277,-7.404956161470703,2.7767204596420236,15.795020046553619,2.930350986565313,-7.392946917146069,2.782556236682656,15.78009686170849,2.930350986565313,-7.392946917146069,2.782556236682656,15.78009686170849,15.78009686170849,0.0,False,False,False,False,0.0,False,False,5.0716561741595045
3000.699,0.599999999999909,0.4747910547073788,-10.252186397246334,17.028055555555557,0.5007765615314627,-9.493661784134474,0.7589695878369571,15.830804701409395,3.497994025975432,-8.858616017612892,3.3289329534365333,15.738446241783002,3.500120682037883,-8.8577866927217,3.331211474821452,15.738452685867399,3.499725214042974,-8.84333570306466,3.3369277706914073,15.697572128014446,3.499725214042974,-8.84333570306466,3.3369277706914073,15.697572128014446,15.697572128014446,0.0,False,False,False,False,0.0,False,False,5.334679155367622
3000.799,0.6999999999998181,0.549401077589752,-11.96459063310185,17.11111111111111,0.6038342400963755,-11.07364961461453,0.8926023009177689,15.836184920932537,4.066186975659771,-10.323163868196907,3.8809876162402857,15.679928809226654,4.068470399086762,-10.322273099990415,3.8834335025936335,15.679917545906788,4.072948359402704,-10.302976678897416,3.895683044085894,15.665696532701212,4.072948359402704,-10.302976678897416,3.895683044085894,15.665696532701212,15.665696532701212,0.0,False,False,False,False,0.0,False,False,5.624739435792874
3000.901,0.8019999999996799,0.6172283711301354,-13.676994869747446,17.08611111111111,0.7137400218945703,-12.684658865799863,0.9970181760950673,15.825663413730032,4.637933691238995,-11.814535970131097,4.431119996559768,15.637946967536209,4.6401524306187705,-11.813668340375845,4.433497912875627,15.63792760371461,4.6437973023992605,-11.79261982530954,4.445686298690243,15.61422321193667,4.6437973023992605,-11.79261982530954,4.445686298690243,15.61422321193667,15.61422321193667,0.0,False,False,False,False,0.0,False,False,5.942209172071964
3000.999,0.8999999999996362,0.6714902059413568,-15.389399104022786,17.08,0.8220428201684151,-14.230390363985371,1.1687460584462805,15.797235040781983,5.1821921495103656,-13.244892743164606,4.994530964512927,15.594905753930762,5.184112246887253,-13.244135686568224,4.996590118740932,15.594872865039557,5.1911195790548375,-13.219693290396059,5.013449210672805,15.578239683355916,5.1911195790548375,-13.219693290396059,5.013449210672805,15.578239683355916,15.578239683355916,0.0,False,False,False,False,0.0,False,False,6.264631474532602
